time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2023-05-22 18:00:00,27.2,11.2,37.0,0.0,,80.0,11.2,,1019.0,,Cloudy
2023-05-22 19:00:00,27.2,11.7,38.0,0.0,,40.0,20.5,,1018.9,,Cloudy
2023-05-22 20:00:00,27.2,11.7,38.0,0.0,,50.0,18.4,,1018.9,,Cloudy
2023-05-22 21:00:00,26.0,12.1,42.0,0.0,,40.0,15.0,,1019.0,,Cloudy
2023-05-22 22:00:00,25.0,11.6,43.0,0.0,,50.0,16.6,,1019.1,,Cloudy
2023-05-22 23:00:00,23.3,11.7,48.0,0.0,,60.0,11.2,,1019.6,,Cloudy
2023-05-23 00:00:00,22.2,11.0,49.0,0.0,,80.0,16.6,,1019.8,,Cloudy
2023-05-23 01:00:00,21.0,10.5,51.0,0.0,,80.0,17.0,,1021.0,,Cloudy
2023-05-23 02:00:00,20.0,10.7,55.0,0.0,,90.0,13.0,,1021.2,,Cloudy
2023-05-23 03:00:00,19.4,10.7,57.0,0.0,,80.0,9.4,,1021.6,,Cloudy
2023-05-23 04:00:00,16.7,10.5,67.0,0.0,,50.0,9.4,,1021.6,,Cloudy
2023-05-23 05:00:00,15.6,11.2,75.0,0.0,,50.0,13.0,,1021.3,,Cloudy
2023-05-23 06:00:00,16.0,11.0,72.0,0.0,,30.0,9.0,,1022.0,,Cloudy
2023-05-23 07:00:00,15.6,10.6,72.0,0.0,,30.0,9.4,,1020.9,,Cloudy
2023-05-23 08:00:00,14.4,10.6,78.0,0.0,,40.0,9.4,,1021.1,,Cloudy
2023-05-23 09:00:00,13.9,9.9,77.0,0.0,,40.0,11.2,,1021.1,,Cloudy
2023-05-23 10:00:00,14.0,10.8,81.0,0.0,,40.0,11.0,,1022.0,,Cloudy
2023-05-23 11:00:00,16.1,11.1,72.0,0.0,,40.0,13.0,,1021.5,,Cloudy
2023-05-23 12:00:00,18.3,12.3,68.0,0.0,,60.0,16.6,,1021.7,,Cloudy
2023-05-23 13:00:00,20.6,12.3,59.0,0.0,,60.0,22.3,,1021.8,,Cloudy
2023-05-23 14:00:00,22.2,11.6,51.0,0.0,,90.0,18.4,,1022.1,,Cloudy
2023-05-23 15:00:00,22.8,11.2,48.0,0.0,,30.0,20.0,,1022.0,,Cloudy
2023-05-23 16:00:00,24.0,9.6,40.0,0.0,,60.0,19.0,,1022.0,,Cloudy
2023-05-23 17:00:00,25.0,7.6,33.0,0.0,,40.0,24.1,,1021.4,,Cloudy
2023-05-23 18:00:00,25.6,7.2,31.0,0.0,,70.0,24.1,,1021.0,,Cloudy
2023-05-23 19:00:00,25.6,7.2,31.0,0.0,,60.0,25.9,,1020.3,,Cloudy
2023-05-23 20:00:00,25.0,7.2,32.0,0.0,,80.0,19.0,,1020.0,,Cloudy
2023-05-23 21:00:00,25.0,7.6,33.0,0.0,,70.0,16.6,,1019.9,,Cloudy
2023-05-23 22:00:00,22.0,5.8,35.0,0.0,,60.0,20.0,,1020.0,,Overcast
2023-05-23 23:00:00,21.1,5.4,36.0,0.0,,50.0,18.4,,1020.1,,Cloudy
2023-05-24 00:00:00,18.3,5.2,42.0,0.0,,40.0,14.8,,1019.8,,Cloudy
2023-05-24 01:00:00,16.0,5.6,50.0,0.0,,50.0,11.0,,1021.0,,Cloudy
2023-05-24 02:00:00,15.0,6.0,55.0,0.0,,40.0,9.4,,1020.2,,Cloudy
2023-05-24 03:00:00,16.1,7.3,56.0,0.0,,60.0,14.8,,1019.8,,Cloudy
2023-05-24 04:00:00,15.0,7.8,62.0,0.0,,40.0,9.4,,1019.7,,Cloudy
2023-05-24 05:00:00,14.0,7.5,65.0,0.0,,50.0,6.0,,1020.0,,Cloudy
2023-05-24 06:00:00,13.9,8.9,72.0,0.0,,0.0,0.0,,1019.1,,Cloudy
2023-05-24 07:00:00,14.4,9.4,72.0,0.0,,20.0,5.4,,1018.7,,Cloudy
2023-05-24 08:00:00,13.9,9.3,74.0,0.0,,30.0,7.6,,1018.2,,Cloudy
2023-05-24 09:00:00,13.9,8.9,72.0,0.0,,30.0,14.8,,1018.0,,Cloudy
2023-05-24 10:00:00,14.0,9.0,72.0,0.0,,30.0,11.0,,1019.0,,Cloudy
2023-05-24 11:00:00,14.4,8.3,67.0,0.0,,30.0,13.0,,1018.4,,Cloudy
2023-05-24 12:00:00,15.6,7.9,60.0,0.0,,30.0,16.6,,1018.5,,Cloudy
2023-05-24 13:00:00,16.7,7.3,54.0,0.0,,20.0,14.8,,1018.3,,Cloudy
2023-05-24 14:00:00,18.9,5.7,42.0,0.0,,30.0,16.6,,1018.1,,Cloudy
2023-05-24 15:00:00,21.0,5.4,36.0,0.0,,30.0,20.0,,1018.0,,Cloudy
2023-05-24 16:00:00,22.8,3.3,28.0,0.0,,40.0,18.4,,1016.9,,Cloudy
2023-05-24 17:00:00,23.9,3.2,26.0,0.0,,37.0,9.4,,1016.4,,Cloudy
2023-05-24 18:00:00,24.4,4.2,27.0,0.0,,60.0,16.6,,1015.9,,Cloudy
2023-05-24 19:00:00,24.4,4.2,27.0,0.0,,20.0,14.8,,1014.9,,Cloudy
2023-05-24 20:00:00,26.0,6.1,28.0,0.0,,30.0,13.0,,1015.0,,Cloudy
2023-05-24 21:00:00,25.0,4.2,26.0,0.0,,40.0,20.5,,1014.8,,Cloudy
2023-05-24 22:00:00,23.9,3.8,27.0,0.0,,40.0,16.6,,1014.4,,Cloudy
2023-05-24 23:00:00,21.7,4.3,32.0,0.0,,30.0,13.0,,1014.7,,Cloudy
2023-05-25 00:00:00,17.8,5.7,45.0,0.0,,0.0,0.0,,1014.5,,Fair
2023-05-25 01:00:00,17.0,5.9,48.0,0.0,,110.0,6.0,,1015.0,,Fair
2023-05-25 02:00:00,13.3,6.6,64.0,0.0,,0.0,0.0,,1014.7,,Fair
2023-05-25 03:00:00,13.0,7.4,69.0,0.0,,56.0,7.4,,1015.0,,Fair
2023-05-25 04:00:00,12.2,7.3,72.0,0.0,,0.0,0.0,,1014.6,,Fair
2023-05-25 05:00:00,11.7,7.2,74.0,0.0,,0.0,0.0,,1014.2,,Fair
2023-05-25 06:00:00,12.0,7.5,74.0,0.0,,360.0,6.0,,1014.0,,Fair
2023-05-25 07:00:00,11.7,7.8,77.0,0.0,,0.0,0.0,,1014.0,,Fair
2023-05-25 08:00:00,12.2,8.9,80.0,0.0,,0.0,0.0,,1014.3,,Fair
2023-05-25 09:00:00,12.2,8.9,80.0,0.0,,0.0,0.0,,1014.5,,Fair
2023-05-25 10:00:00,13.0,9.6,80.0,0.0,,31.0,11.1,,1016.0,,Cloudy
2023-05-25 11:00:00,15.6,9.5,67.0,0.0,,20.0,9.4,,1016.0,,Cloudy
2023-05-25 12:00:00,16.7,10.1,65.0,0.0,,30.0,13.0,,1016.7,,Cloudy
2023-05-25 13:00:00,17.8,11.8,68.0,0.0,,40.0,16.6,,1017.2,,Cloudy
2023-05-25 14:00:00,20.6,12.8,61.0,0.0,,50.0,26.0,,1017.7,,Cloudy
2023-05-25 15:00:00,21.0,13.2,61.0,0.0,,30.0,22.0,,1018.0,,Cloudy
2023-05-25 16:00:00,20.0,12.7,63.0,0.0,,60.0,20.5,,1018.2,,Cloudy
2023-05-25 17:00:00,18.9,14.0,73.0,0.0,,50.0,14.8,,1018.2,,Cloudy
2023-05-25 18:00:00,21.0,13.7,63.0,0.0,,40.0,22.0,,1018.0,,Cloudy
2023-05-25 19:00:00,21.1,13.3,61.0,0.0,,40.0,18.4,,1018.0,,Cloudy
2023-05-25 20:00:00,20.6,12.8,61.0,0.0,,50.0,18.4,,1018.0,,Cloudy
2023-05-25 21:00:00,20.0,12.3,61.0,0.0,,60.0,20.5,,1017.9,,Cloudy
2023-05-25 22:00:00,19.0,11.8,63.0,0.0,,40.0,20.0,,1019.0,,Cloudy
2023-05-25 23:00:00,18.3,11.6,65.0,0.0,,50.0,18.4,,1018.5,,Cloudy
2023-05-26 00:00:00,18.0,11.3,65.0,0.0,,50.0,20.0,,1019.0,,Cloudy
2023-05-26 01:00:00,17.2,11.7,70.0,0.0,,50.0,16.6,,1019.4,,Cloudy
2023-05-26 02:00:00,17.2,11.7,70.0,0.0,,60.0,13.0,,1019.9,,Cloudy
2023-05-26 03:00:00,16.7,11.6,72.0,0.0,,70.0,16.6,,1019.9,,Cloudy
2023-05-26 04:00:00,15.6,10.6,72.0,0.0,,70.0,14.8,,1020.1,,Overcast
2023-05-26 05:00:00,15.0,7.8,62.0,0.0,,50.0,17.0,,1020.0,,Cloudy
2023-05-26 06:00:00,14.4,6.0,57.0,0.0,,50.0,13.0,,1019.9,,Cloudy
2023-05-26 07:00:00,13.9,6.0,59.0,0.0,,50.0,14.8,,1020.0,,Cloudy
2023-05-26 08:00:00,13.9,5.5,57.0,0.0,,50.0,14.8,,1020.0,,Cloudy
2023-05-26 09:00:00,13.3,7.7,69.0,0.0,,40.0,14.8,,1020.6,,Cloudy
2023-05-26 10:00:00,13.0,8.5,74.0,0.0,,30.0,7.0,,1022.0,,Cloudy
2023-05-26 11:00:00,13.9,8.3,69.0,0.0,,30.0,14.8,,1021.6,,Cloudy
2023-05-26 12:00:00,15.6,7.9,60.0,0.0,,40.0,20.5,,1021.4,,Cloudy
2023-05-26 13:00:00,18.9,6.7,45.0,0.0,,50.0,26.0,,1021.5,,Cloudy
2023-05-26 14:00:00,20.0,4.9,37.0,0.0,,40.0,30.0,,1022.0,,Cloudy
2023-05-26 15:00:00,21.1,5.0,35.0,0.0,,70.0,29.5,,1022.1,,Cloudy
2023-05-26 16:00:00,20.6,5.8,38.0,0.0,,50.0,24.0,,1021.8,,Cloudy
2023-05-26 17:00:00,21.7,6.0,36.0,0.0,,60.0,24.1,,1022.0,,Cloudy
2023-05-26 18:00:00,21.7,7.1,39.0,0.0,,50.0,25.9,,1021.9,,Cloudy
2023-05-26 19:00:00,21.0,8.3,44.0,0.0,,40.0,28.0,,1022.0,,Cloudy
2023-05-26 20:00:00,20.6,7.9,44.0,0.0,,60.0,18.4,,1021.5,,Cloudy
2023-05-26 21:00:00,20.0,6.7,42.0,0.0,,60.0,25.9,,1021.5,,Cloudy
2023-05-26 22:00:00,18.9,7.3,47.0,0.0,,60.0,14.8,,1021.8,,Overcast
2023-05-26 23:00:00,17.8,6.6,48.0,0.0,,60.0,16.6,,1022.3,,Overcast
2023-05-27 00:00:00,17.0,6.5,50.0,0.0,,50.0,22.0,,1023.0,,Cloudy
2023-05-27 01:00:00,16.7,4.4,44.0,0.0,,60.0,28.0,,1022.5,,Cloudy
2023-05-27 02:00:00,16.1,3.8,44.0,0.0,,50.0,20.5,,1022.8,,Cloudy
2023-05-27 03:00:00,15.6,4.0,46.0,0.0,,50.0,18.4,,1022.6,,Cloudy
2023-05-27 04:00:00,15.6,4.0,46.0,0.0,,50.0,18.4,,1022.3,,Cloudy
2023-05-27 05:00:00,15.0,3.5,46.0,0.0,,60.0,19.0,,1022.0,,Cloudy
2023-05-27 06:00:00,15.0,3.5,46.0,0.0,,40.0,16.6,,1021.4,,Cloudy
2023-05-27 07:00:00,14.4,3.8,49.0,0.0,,40.0,14.8,,1020.8,,Cloudy
2023-05-27 08:00:00,14.4,3.8,49.0,0.0,,30.0,20.5,,1020.6,,Cloudy
2023-05-27 09:00:00,13.9,4.5,53.0,0.0,,40.0,16.6,,1020.8,,Overcast
2023-05-27 10:00:00,14.0,5.1,55.0,0.0,,40.0,19.0,,1022.0,,Overcast
2023-05-27 11:00:00,14.4,5.7,56.0,0.0,,40.0,20.5,,1021.8,,Overcast
2023-05-27 12:00:00,14.4,6.0,57.0,0.0,,40.0,20.5,,1022.0,,Overcast
2023-05-27 13:00:00,15.0,7.8,62.0,0.0,,40.0,16.6,,1022.2,,Light Rain
2023-05-27 14:00:00,16.0,8.7,62.0,0.0,,30.0,19.0,,1022.0,,Light Rain
2023-05-27 15:00:00,15.6,10.6,72.0,0.0,,30.0,16.6,,1021.9,,Light Rain
2023-05-27 16:00:00,16.7,12.8,78.0,0.1,,40.0,18.4,,1021.5,,Light Rain
2023-05-27 17:00:00,16.1,13.4,84.0,0.6,,30.0,18.4,,1021.2,,Rain
2023-05-27 18:00:00,17.0,14.3,84.0,0.9,,40.0,26.0,,1021.0,,Rain
2023-05-27 19:00:00,16.1,13.9,87.0,1.8,,40.0,20.5,,1021.0,,Rain
2023-05-27 20:00:00,16.1,13.9,87.0,2.4,,30.0,22.0,,1019.9,,Rain
2023-05-27 21:00:00,16.1,13.4,84.0,0.6,,40.0,14.8,,1020.0,,Rain
2023-05-27 22:00:00,15.6,13.3,86.0,0.4,,40.0,16.6,,1019.9,,Light Rain
2023-05-27 23:00:00,15.6,13.3,86.0,1.1,,50.0,18.4,,1019.9,,Light Rain
2023-05-28 00:00:00,16.0,13.1,83.0,0.1,,50.0,20.0,,1020.0,,Overcast
2023-05-28 01:00:00,15.6,12.2,80.0,0.0,,40.0,22.0,,1019.4,,Light Rain
2023-05-28 02:00:00,15.6,11.8,78.0,0.0,,50.0,16.6,,1019.5,,Light Rain
2023-05-28 03:00:00,16.1,11.1,72.0,0.0,,60.0,18.4,,1019.4,,Light Rain
2023-05-28 04:00:00,16.0,11.0,72.0,0.0,,50.0,26.0,,1019.0,,Light Rain
2023-05-28 05:00:00,16.1,11.1,72.0,0.0,,50.0,18.4,,1017.7,,Light Rain
2023-05-28 06:00:00,16.1,11.7,75.0,0.0,,40.0,26.0,,1017.0,,Light Rain
2023-05-28 07:00:00,15.6,11.8,78.0,0.0,,40.0,18.4,,1016.1,,Light Rain
2023-05-28 08:00:00,14.4,12.3,87.0,0.0,,40.0,18.4,,1015.7,,Light Rain
2023-05-28 09:00:00,14.0,11.9,87.0,0.1,,40.0,19.0,,1016.0,,Light Rain
2023-05-28 10:00:00,14.4,12.8,90.0,0.4,,30.0,17.0,,1015.5,,Heavy Rain
2023-05-28 11:00:00,15.0,13.4,90.0,0.2,,40.0,20.0,,1015.6,,Rain
2023-05-28 12:00:00,16.0,14.4,90.0,0.0,,40.0,19.0,,1016.0,,Rain
2023-05-28 13:00:00,17.2,15.0,87.0,0.0,,50.0,20.5,,1015.1,,Fog
2023-05-28 14:00:00,17.0,15.3,90.0,0.0,,40.0,20.0,,1015.0,,Rain
2023-05-28 15:00:00,17.8,16.1,90.0,0.7,,40.0,22.0,,1014.3,,Light Rain
2023-05-28 16:00:00,18.0,16.9,93.0,0.5,,30.0,19.0,,1014.0,,Overcast
2023-05-28 17:00:00,19.4,17.9,91.0,0.5,,60.0,20.5,,1012.7,,Fog
2023-05-28 18:00:00,20.0,18.3,90.0,0.1,,40.0,20.5,,1012.0,,Overcast
2023-05-28 19:00:00,21.0,19.3,90.0,0.2,,40.0,19.0,,1012.0,,Overcast
2023-05-28 20:00:00,20.6,18.4,87.0,3.5,,50.0,24.0,,1010.9,,Overcast
2023-05-28 21:00:00,20.0,18.8,93.0,1.2,,30.0,20.5,,1010.5,,Fog
2023-05-28 22:00:00,20.0,18.3,90.0,3.2,,40.0,16.6,,1010.2,,Heavy Rain
2023-05-28 23:00:00,19.0,17.8,93.0,2.8,,30.0,13.0,,1011.0,,Heavy Rain
2023-05-29 00:00:00,19.4,18.2,93.0,3.6,,30.0,14.8,,1010.2,,Heavy Rain
2023-05-29 01:00:00,19.4,18.2,93.0,7.5,,30.0,13.0,,1010.2,,Heavy Rain
2023-05-29 02:00:00,19.0,17.8,93.0,3.3,,20.0,9.0,,1011.0,,Heavy Rain
2023-05-29 03:00:00,19.4,18.2,93.0,8.4,,30.0,9.4,,1010.0,,Fog
2023-05-29 04:00:00,19.4,18.2,93.0,2.0,,30.0,7.6,,1010.0,,Fog
2023-05-29 05:00:00,19.4,18.2,93.0,0.6,,30.0,5.4,,1009.1,,Overcast
2023-05-29 06:00:00,19.4,18.2,93.0,0.3,,0.0,0.0,,1008.5,,Overcast
2023-05-29 07:00:00,19.4,18.2,93.0,0.2,,40.0,5.4,,1009.0,,Fog
2023-05-29 08:00:00,19.0,17.8,93.0,0.0,,180.0,6.0,,1009.0,,Overcast
2023-05-29 09:00:00,19.4,18.2,93.0,0.3,,170.0,7.6,,1009.0,,Fog
2023-05-29 10:00:00,19.4,18.2,93.0,0.3,,210.0,11.2,,1010.0,,Fog
2023-05-29 11:00:00,19.4,17.9,91.0,0.1,,200.0,11.2,,1010.2,,Fog
2023-05-29 12:00:00,20.0,18.3,90.0,0.1,,210.0,11.2,,1010.7,,Overcast
2023-05-29 13:00:00,20.0,17.8,87.0,0.0,,160.0,11.0,,1012.0,,Overcast
2023-05-29 14:00:00,20.6,18.9,90.0,0.0,,160.0,9.4,,1012.0,,Overcast
2023-05-29 15:00:00,20.6,18.4,87.0,0.0,,130.0,11.2,,1011.4,,Overcast
2023-05-29 16:00:00,20.0,18.3,90.0,0.2,,170.0,7.6,,1011.6,,Overcast
2023-05-29 17:00:00,20.6,18.9,90.0,0.3,,120.0,7.6,,1011.6,,Overcast
2023-05-29 18:00:00,21.0,18.8,87.0,0.4,,90.0,9.0,,1012.0,,Light Rain
2023-05-29 19:00:00,21.7,18.9,84.0,0.0,,140.0,13.0,,1011.4,,Cloudy
2023-05-29 20:00:00,22.0,18.6,81.0,0.5,,110.0,9.0,,1012.0,,Cloudy
2023-05-29 21:00:00,22.0,18.8,82.0,0.3,,170.0,13.0,,1012.0,,Cloudy
2023-05-29 22:00:00,21.7,17.3,76.0,0.4,,0.0,0.0,,1011.8,,Cloudy
2023-05-29 23:00:00,22.0,17.6,76.0,0.0,,71.0,5.5,,1013.0,,Cloudy
2023-05-30 00:00:00,19.4,17.9,91.0,0.0,,0.0,0.0,,1013.1,,Cloudy
2023-05-30 01:00:00,19.0,17.8,93.0,0.0,,50.0,6.0,,1014.0,,Cloudy
2023-05-30 02:00:00,17.8,17.2,96.0,0.0,,0.0,0.0,,1014.5,,Cloudy
2023-05-30 03:00:00,17.2,16.1,93.0,0.0,,0.0,0.0,,1014.6,,Cloudy
2023-05-30 04:00:00,17.0,15.9,93.0,0.0,,64.0,5.5,,1015.0,,Cloudy
2023-05-30 05:00:00,17.8,17.2,96.0,0.0,,0.0,0.0,,1013.8,,Cloudy
2023-05-30 06:00:00,17.8,16.7,93.0,0.0,,30.0,5.4,,1013.9,,Fog
2023-05-30 07:00:00,18.0,16.9,93.0,0.0,,30.0,6.0,,1015.0,,Cloudy
2023-05-30 08:00:00,17.8,16.7,93.0,0.0,,40.0,9.4,,1015.0,,Fog
2023-05-30 09:00:00,18.3,17.1,93.0,0.0,,40.0,11.2,,1015.0,,Fog
2023-05-30 10:00:00,18.9,17.7,93.0,0.0,,60.0,11.2,,1015.4,,Fog
2023-05-30 11:00:00,20.0,17.8,87.0,0.0,,70.0,16.6,,1016.2,,Fog
2023-05-30 12:00:00,20.0,18.3,90.0,0.0,,60.0,17.0,,1017.0,,Overcast
2023-05-30 13:00:00,21.1,17.9,82.0,0.2,,70.0,14.8,,1017.0,,Overcast
2023-05-30 14:00:00,22.8,17.3,71.0,0.3,,50.0,18.4,,1017.2,,Overcast
2023-05-30 15:00:00,22.2,18.4,79.0,0.0,,20.0,13.0,,1017.2,,Cloudy
2023-05-30 16:00:00,22.8,17.3,71.0,0.0,,30.0,19.0,,1017.1,,Cloudy
2023-05-30 17:00:00,23.0,17.0,69.0,0.0,,50.0,26.0,,1018.0,,Cloudy
2023-05-30 18:00:00,20.6,16.6,78.0,0.2,,40.0,20.0,,1018.0,,Cloudy
2023-05-30 19:00:00,22.8,16.8,69.0,0.2,,60.0,18.4,,1016.9,,Cloudy
2023-05-30 20:00:00,23.9,16.7,64.0,0.0,,40.0,24.0,,1016.7,,Cloudy
2023-05-30 21:00:00,21.1,16.1,73.0,0.0,,40.0,20.5,,1017.3,,Cloudy
2023-05-30 22:00:00,20.0,16.0,78.0,0.0,,40.0,19.0,,1018.0,,Cloudy
2023-05-30 23:00:00,18.9,16.7,87.0,0.0,,30.0,9.4,,1017.9,,Cloudy
2023-05-31 00:00:00,18.3,17.1,93.0,0.0,,30.0,7.6,,1018.3,,Cloudy
2023-05-31 01:00:00,18.3,16.6,90.0,0.0,,60.0,9.4,,1018.8,,Fog
2023-05-31 02:00:00,18.3,16.6,90.0,0.0,,30.0,9.4,,1019.1,,Cloudy
2023-05-31 03:00:00,18.0,16.3,90.0,0.0,,30.0,9.0,,1019.0,,Cloudy
2023-05-31 04:00:00,18.0,16.3,90.0,0.0,,50.0,11.0,,1019.0,,Overcast
2023-05-31 05:00:00,17.8,16.7,93.0,0.0,,60.0,14.8,,1018.5,,Cloudy
2023-05-31 06:00:00,18.0,16.3,90.0,0.0,,20.0,6.0,,1019.0,,Cloudy
2023-05-31 07:00:00,17.8,16.1,90.0,0.0,,30.0,7.6,,1018.4,,Cloudy
2023-05-31 08:00:00,18.0,16.9,93.0,0.0,,40.0,11.0,,1019.0,,Cloudy
2023-05-31 09:00:00,17.8,16.7,93.0,0.0,,40.0,9.4,,1019.4,,Overcast
2023-05-31 10:00:00,18.0,16.3,90.0,0.0,,30.0,9.0,,1020.0,,Fog
2023-05-31 11:00:00,17.0,15.9,93.0,0.0,,20.0,13.0,,1021.0,,Fog
2023-05-31 12:00:00,17.8,16.1,90.0,0.0,,40.0,13.0,,1020.5,,Fog
2023-05-31 13:00:00,19.0,16.2,84.0,0.0,,50.0,13.0,,1021.0,,Overcast
2023-05-31 14:00:00,21.7,16.6,73.0,0.0,,70.0,13.0,,1020.4,,Overcast
2023-05-31 15:00:00,23.3,16.8,67.0,0.0,,50.0,16.6,,1020.3,,Cloudy
2023-05-31 16:00:00,24.4,15.6,58.0,0.0,,30.0,13.0,,1019.8,,Cloudy
2023-05-31 17:00:00,25.6,14.4,50.0,0.0,,20.0,13.0,,1019.1,,Cloudy
2023-05-31 18:00:00,27.0,15.4,49.0,0.0,,90.0,15.0,,1019.0,,Cloudy
2023-05-31 19:00:00,26.7,15.7,51.0,0.0,,40.0,11.2,,1018.5,,Cloudy
2023-05-31 20:00:00,25.6,15.6,54.0,0.0,,60.0,13.0,,1018.1,,Cloudy
2023-05-31 21:00:00,26.1,16.1,54.0,0.0,,40.0,14.8,,1017.9,,Cloudy
2023-05-31 22:00:00,25.6,16.7,58.0,0.0,,50.0,13.0,,1017.8,,Fair
2023-05-31 23:00:00,24.0,16.3,62.0,0.0,,80.0,11.0,,1018.0,,Cloudy
2023-06-01 00:00:00,22.8,17.3,71.0,0.0,,90.0,11.2,,1018.2,,Fair
2023-06-01 01:00:00,21.7,17.9,79.0,0.0,,100.0,5.4,,1018.7,,Fair
2023-06-01 02:00:00,21.1,17.9,82.0,0.0,,80.0,5.4,,1019.0,,Fair
2023-06-01 03:00:00,19.4,17.2,87.0,0.0,,0.0,0.0,,1018.8,,Fair
2023-06-01 04:00:00,18.0,16.3,90.0,0.0,,81.0,5.5,,1019.0,,Fair
2023-06-01 05:00:00,17.8,16.1,90.0,0.0,,20.0,5.4,,1017.5,,Fair
2023-06-01 06:00:00,17.8,16.1,90.0,0.0,,0.0,0.0,,1017.5,,Fair
2023-06-01 07:00:00,17.2,16.1,93.0,0.0,,0.0,0.0,,1017.4,,Fair
2023-06-01 08:00:00,16.0,15.4,96.0,0.0,,10.0,7.4,,1018.0,,Fair
2023-06-01 09:00:00,16.1,15.0,93.0,0.0,,330.0,5.4,,1018.0,,Fog
2023-06-01 10:00:00,16.7,15.6,93.0,0.0,,360.0,5.4,,1018.4,,Fair
2023-06-01 11:00:00,18.3,15.5,84.0,0.0,,30.0,11.2,,1018.6,,Fair
2023-06-01 12:00:00,21.0,16.0,73.0,0.0,,30.0,11.0,,1019.0,,Cloudy
2023-06-01 13:00:00,20.6,15.6,73.0,0.0,,40.0,13.0,,1019.0,,Cloudy
2023-06-01 14:00:00,22.2,16.0,68.0,0.0,,30.0,13.0,,1018.4,,Cloudy
2023-06-01 15:00:00,23.9,16.7,64.0,0.0,,30.0,19.0,,1018.1,,Cloudy
2023-06-01 16:00:00,23.9,16.7,64.0,0.0,,35.0,11.2,,1017.5,,Cloudy
2023-06-01 17:00:00,23.3,17.7,71.0,0.0,,30.0,22.3,,1017.0,,Cloudy
2023-06-01 18:00:00,24.0,18.0,69.0,0.2,,30.0,7.0,,1017.0,,Cloudy
2023-06-01 19:00:00,22.8,19.4,81.0,0.6,,30.0,11.2,,1016.3,,Cloudy
2023-06-01 20:00:00,26.1,19.0,65.0,0.2,,30.0,18.4,,1015.8,,Cloudy
2023-06-01 21:00:00,21.1,18.9,87.0,0.0,,20.0,9.4,,1015.9,,Cloudy
2023-06-01 22:00:00,23.0,20.3,85.0,0.1,,42.0,13.0,,1016.0,,Cloudy
2023-06-01 23:00:00,22.8,20.0,84.0,0.0,,360.0,7.6,,1015.3,,Cloudy
2023-06-02 00:00:00,21.1,18.9,87.0,0.1,,30.0,13.0,,1015.4,,Cloudy
2023-06-02 01:00:00,21.0,19.3,90.0,0.0,,40.0,11.0,,1016.0,,Cloudy
2023-06-02 02:00:00,20.6,19.4,93.0,0.0,,10.0,7.6,,1016.1,,Cloudy
2023-06-02 03:00:00,20.0,18.8,93.0,0.0,,30.0,9.0,,1016.0,,Cloudy
2023-06-02 04:00:00,20.0,18.3,90.0,0.0,,40.0,11.2,,1016.0,,Cloudy
2023-06-02 05:00:00,19.0,17.5,91.0,0.0,,30.0,6.0,,1015.0,,Fog
2023-06-02 06:00:00,18.9,17.7,93.0,0.0,,10.0,7.6,,1015.0,,Fog
2023-06-02 07:00:00,19.0,17.8,93.0,0.0,,21.0,7.4,,1014.0,,Fog
2023-06-02 08:00:00,19.0,18.3,96.0,0.0,,10.0,7.0,,1014.0,,Fog
2023-06-02 09:00:00,18.9,17.7,93.0,0.0,,8.0,5.4,,1014.0,,Fog
2023-06-02 10:00:00,18.9,18.2,96.0,0.0,,0.0,0.0,,1014.4,,Fog
2023-06-02 11:00:00,19.0,17.8,93.0,0.0,,40.0,13.0,,1015.0,,Fog
2023-06-02 12:00:00,20.0,18.8,93.0,0.0,,30.0,13.0,,1015.0,,Fog
2023-06-02 13:00:00,21.7,17.9,79.0,0.0,,50.0,16.6,,1015.0,,Fog
2023-06-02 14:00:00,23.9,18.3,71.0,0.0,,22.0,11.2,,1014.2,,Cloudy
2023-06-02 15:00:00,25.6,16.2,56.0,0.0,,50.0,14.8,,1013.8,,Cloudy
2023-06-02 16:00:00,26.7,15.1,49.0,0.0,,50.0,16.6,,1013.3,,Cloudy
2023-06-02 17:00:00,27.8,16.1,49.0,0.0,,60.0,20.5,,1012.7,,Cloudy
2023-06-02 18:00:00,28.0,17.5,53.0,0.0,,50.0,13.0,,1013.0,,Cloudy
2023-06-02 19:00:00,27.2,16.8,53.0,0.0,,50.0,14.8,,1011.5,,Fair
2023-06-02 20:00:00,27.8,17.3,53.0,0.0,,30.0,13.0,,1011.2,,Fair
2023-06-02 21:00:00,28.3,17.2,51.0,0.0,,60.0,13.0,,1011.0,,Fair
2023-06-02 22:00:00,28.0,16.9,51.0,0.0,,60.0,11.0,,1012.0,,Fair
2023-06-02 23:00:00,26.1,17.2,58.0,0.0,,40.0,7.6,,1010.7,,Fair
